,asset_name,category,description,address,latitude,longitude,website,source_type,community_geo_id,asset_id,asset_type,generated_timestamp
562,Eberly Park,Nature and parks,,"Uniontown Ballfield, 100-168 Oliver Blvd, Uniontown",39.9219788,-79.722509,,Google API,4278528,f002519d-a7b4-442c-9efa-967ba1936c69,Tangible,2024-02-15 16:13:13.758095
564,Areford Community Park,Nature and parks,,"20-30 Eggleston St, Uniontown",39.8946973,-79.7492429,https://www.southuniontwp.com/index.php/our-area/parks,Google API,4278528,13bd1d63-de82-4ac8-be07-07b988685adc,Tangible,2024-02-15 16:13:13.758095
565,Lemon Street Park,Nature and parks,,"74 Lemon St, Uniontown",39.90666299999999,-79.718577,,Google API,4278528,4a572a35-4ceb-4fe7-bc7e-d9f64e73f321,Tangible,2024-02-15 16:13:13.758095
566,Bailey Park,Nature and parks,,"58 Dunbar St, Uniontown",39.895693,-79.724177,,Google API,4278528,77798c2d-7ddb-4e51-95c9-717ec96a9562,Tangible,2024-02-15 16:13:13.758095
567,Grant Street Park,Nature and parks,,Uniontown,39.8932004,-79.7198571,,Google API,4278528,e993386e-974d-4f8c-9ce1-2c653cb474ba,Tangible,2024-02-15 16:13:13.758095
568,Mill St Play Park,Nature and parks,,"102 Mill St, Uniontown",39.898572,-79.7306488,,Google API,4278528,f10d5977-4ca9-46a5-b3ee-75e85b5b56a6,Tangible,2024-02-15 16:13:13.758095
569,Leith Park,Nature and parks,,"Leith St, Leith-Hatfield",39.8878752,-79.71954819999999,,Google API,4278528,61918e1a-35c6-4948-9e9c-fe412067f2b6,Tangible,2024-02-15 16:13:13.758095
570,Eberly Square,Nature and parks,,"4 N Beeson Ave, Uniontown",39.9013189,-79.7253441,,Google API,4278528,4eaf18af-7158-4dc8-81da-0b598d29ead7,Tangible,2024-02-15 16:13:13.758095
571,Tails on the Trail (Dog Park),Nature and parks,,"50-198 Barton Row, Uniontown",39.8910365,-79.720784,,Google API,4278528,fd7ee6e2-c2c3-4e50-b0d1-3ba47b9c2018,Tangible,2024-02-15 16:13:13.758095
572,Nemacolin Woodlands Courtyard,Nature and parks,,"corner of, E Main St & Moran Alley, Uniontown",39.9011715,-79.7230411,,Google API,4278528,b6f4535c-8e86-4e61-8300-84b8085af621,Tangible,2024-02-15 16:13:13.758095
573,Marshall Park,Nature and parks,,"170 E South St, Uniontown",39.89982670000001,-79.7215788,,Google API,4278528,4a7a614d-4f71-475f-a453-c06efcb2e2a5,Tangible,2024-02-15 16:13:13.758095
574,Fayette County fireman's memorial,Nature and parks,,"61 E Main St # 3G, Uniontown",39.90119079999999,-79.7225086,,Google API,4278528,11599518-c493-4096-9bfa-51933abe4cf0,Tangible,2024-02-15 16:13:13.758095
575,War memorial,Nature and parks,,"57 E Main St, Uniontown",39.9014819,-79.7233143,,Google API,4278528,9d4a6fb3-2dfd-4c77-a84b-1086684ce512,Tangible,2024-02-15 16:13:13.758095
576,Dog Park,Nature and parks,,Uniontown,39.8910193,-79.72078010000001,,Google API,4278528,ec3ccbb1-5e40-4c85-a9de-5a0f700d86ba,Tangible,2024-02-15 16:13:13.758095
577,Marshall Playground,Nature and parks,,"335 Park St, Uniontown",39.9252549,-79.683578,,Google API,4278528,53cfec12-5264-43bd-b093-5965b3be3ed0,Tangible,2024-02-15 16:13:13.758095
578,Storey Square,Nature and parks,,"11 E Main St, Uniontown",39.901511,-79.72482099999999,,Google API,4278528,6a7153ba-0edd-4ecd-bb68-fe4910128413,Tangible,2024-02-15 16:13:13.758095
619,Appleseed Farms Roadside Market,Food access,,"1056 Pittsburgh St, Uniontown",39.9347957,-79.7295501,,Google API,4278528,173497f6-9674-42bf-b9d5-50ce8a8c0d87,Tangible,2024-02-15 16:13:13.758095
620,Aubrey's Market,Food access,,"202 Lenox St, Uniontown",39.90326719999999,-79.7146722,,Google API,4278528,457a0aa2-c276-405d-9d56-6a0e77ac7762,Tangible,2024-02-15 16:13:13.758095
621,Fayette County Farm,Food access,,"426-472 Ruane Rd, Uniontown",39.937867,-79.7471384,,Google API,4278528,47eb5519-81a5-40fc-951a-34e28365c2c3,Tangible,2024-02-15 16:13:13.758095
622,Big Banana Fruit Market Warehouse,Food access,,"Bute Rd, Uniontown",39.9196795,-79.7110087,,Google API,4278528,7b1aa561-4f64-4caf-b895-672941979076,Tangible,2024-02-15 16:13:13.758095
663,Shop 'n Save,Food access,,"150 Walnut Hill Rd, Uniontown",39.8814585,-79.7382682,http://www.shopnsavefood.com/,Google API,4278528,682ce32e-2236-4a64-aef9-dc35ffa159ce,Tangible,2024-02-15 16:13:13.758095
664,Byers Market,Food access,,"180 Connellsville St, Uniontown",39.8999441,-79.7100897,,Google API,4278528,9e8390e6-2914-4d47-b231-d1c9c540f1f7,Tangible,2024-02-15 16:13:13.758095
666,Save A Lot,Food access,,"132 Walnut Hill Rd, Uniontown",39.88184570000001,-79.7374569,https://savealot.com/grocery-stores/uniontown-15401-24496?utm_source=google&utm_medium=organic&utm_campaign=gmb,Google API,4278528,a1fc5acc-8e00-4f25-826a-63c92cb94b46,Tangible,2024-02-15 16:13:13.758095
667,Save A Lot,Food access,,"1249 W Penn Blvd, Uniontown",39.9188116,-79.6936198,https://savealot.com/grocery-stores/uniontown-15401-23671?utm_source=google&utm_medium=organic&utm_campaign=gmb,Google API,4278528,5c4a282e-2438-4b01-8121-52f19004e70f,Tangible,2024-02-15 16:13:13.758095
668,Byers Main Street Market,Food access,,"264 W Main St, Uniontown",39.9034236,-79.73469349999999,http://byers-market-uniontown.poi.place/,Google API,4278528,42e62ab2-f0ae-452a-a42b-1056866438e4,Tangible,2024-02-15 16:13:13.758095
669,Grocery Outlet,Food access,,"575 Morgantown Rd, Uniontown",39.8837885,-79.7336713,https://www.groceryoutlet.com/circulars/storeid/760?utm_source=extnet&utm_medium=yext,Google API,4278528,2910863e-2a38-4e04-87c5-5a9eb505e677,Tangible,2024-02-15 16:13:13.758095
671,B.B.'s Market And Buck & Up,Food access,,"580 E Main St, Uniontown",39.8893621,-79.7122181,,Google API,4278528,fa3c4bf3-b852-4770-bad2-e8ca3526bcb1,Tangible,2024-02-15 16:13:13.758095
673,Mill Street Merchants,Food access,,"50 Mill St, Uniontown",39.8990322,-79.7300486,http://www.millstreetmerchants.com/,Google API,4278528,12e9ccf7-ca3c-4118-8ba3-793bb65eec69,Tangible,2024-02-15 16:13:13.758095
674,Phil's Corner Store,Food access,,"52 E Church St, Uniontown",39.9001802,-79.7230537,https://www.facebook.com/Phils-Corner-Store-158319137533043/,Google API,4278528,9e31960c-a5b5-4e19-86e4-b1618e1560fe,Tangible,2024-02-15 16:13:13.758095
676,World Importing Market,Food access,,"42 Beeson Ave, Uniontown",39.8997347,-79.7254651,https://world-importing-market.business.site/,Google API,4278528,968736e2-a29f-4ee1-8457-ba148d8b7468,Tangible,2024-02-15 16:13:13.758095
678,Natures Pickins,Food access,,"464 Connellsville St, Uniontown",39.9019442,-79.70110319999999,http://naturespickins.com/,Google API,4278528,214e81a0-c41d-4054-9f09-5f07a6cd804a,Tangible,2024-02-15 16:13:13.758095
723,"Rte. 51 Park and Ride, FACT Bus Stop",Transport and infrastructure,,"480 Pittsburgh Rd, Uniontown",39.91860740000001,-79.7248674,,Google API,4278528,205f1eb4-b308-435a-bd35-a78a0ee9cc0d,Tangible,2024-02-15 16:13:13.758095
724,FACT Transfer Center,Transport and infrastructure,,"111 Transit Dr, Uniontown",39.9100573,-79.7573999,http://www.factbus.com/,Google API,4278528,f2063de1-ce49-4a95-884f-0027fba0e2c5,Tangible,2024-02-15 16:13:13.758095
805,JoltBike - Electric Bike Company,Transport and infrastructure,,"65 Springdale Dr, Uniontown",39.9001133,-79.7747274,https://joltbike.com/,Google API,4278528,a825acc3-a713-42bc-bbc6-7c0974c5e130,Tangible,2024-02-15 16:13:13.758095
809,St Vincent De Paul Society,Transport and infrastructure,,"70 N Mt Vernon Ave, Uniontown",39.9032733,-79.7288415,,Google API,4278528,d2162c9e-5679-4b62-9847-919fa15b997d,Tangible,2024-02-15 16:13:13.758095
810,AutoZone Auto Parts,Transport and infrastructure,,"212 E Main St, Uniontown",39.8985786,-79.71770409999999,https://www.autozone.com/locations/pa/uniontown/212-e-main-st.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:1801,Google API,4278528,c20b9aef-0661-4663-9749-f9f05e1c0ac0,Tangible,2024-02-15 16:13:13.758095
811,Advance Auto Parts,Transport and infrastructure,,"386 McClellandtown Rd, Uniontown",39.9027366,-79.7585106,https://stores.advanceautoparts.com/pa/uniontown/386-mcclellandtown-rd?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,Google API,4278528,fe5c372c-7b84-41eb-8048-3601db7657e8,Tangible,2024-02-15 16:13:13.758095
2594,Uniontown Hospital,Healthcare,Hospital,"500 West Berkeley Street, Uniontown, PA",39.9024353,-79.7377774,,Community Benefit Hospitals API,4278528,ebdfcd2c-7d15-4ed0-987d-e44aed0b4045,Tangible,2024-02-15 16:13:13.758095
2678,Highlands Hospital,Healthcare,Hospital,"401 East Murphy Avenue, Connellsville, PA",40.0230614,-79.586714,,Community Benefit Hospitals API,4278528,b696d48f-6a57-44cb-b66b-ed7c7b265c49,Tangible,2024-02-15 16:13:13.758095
